College,Degree,Regulation,Branch,Specialization,Semester,Subject Code,Subject Name,Subject Type,Credits,Theory/Lab,Is Compulsory,Is Elective,Elective Group,Credit Source,Credit Status,Verification Status,Source URL,Source Document,Notes
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,3,23BS110,Discrete Mathematics & Graph Theory,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-I-23BS110.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,3,23BS115,Universal Human Values - Understanding Harmony,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-I-23BS115.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,3,23ES111,Digital Logic & Computer Organization,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-I-23ES111.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,3,2305102,Advanced Data Structures & Algorithm Analysis,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-I-2305102.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,3,2305103,Object Oriented Programming through Java,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-I-2305103.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,3,23ES210,Basic Web Design Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-I-23ES210.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,3,2305202,Advanced Data Structures Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-I-2305202.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,3,2305203,Java Programming Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-I-2305203.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,3,2342501,Python Programming (EDx),SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-I-2342501.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,3,23MC601,Environmental Science,AUDIT_COURSE,0.0,Audit,False,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-I-23MC601.pdf,Audit course
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,4,23HM101,Managerial Economics & Financial Accountancy,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-II-23HM101.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,4,23BS112,Probability & Statistics,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-II-23BS112.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,4,2305105,Database Management Systems,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-II-2305105.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,4,2342101,Automata & Compiler Design,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-II-2342101.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,4,2342102,Principles of Artificial Intelligence,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-II-2342102.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,4,2305205,Database Management Systems Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-II-2305205.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,4,2342201,Compiler Design Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-II-2342201.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,4,2342202,Principles of AI Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-II-2342202.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,4,2344501,R Programming Fundamentals,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-II-2344501.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,4,20ES205,Design Thinking & Innovation,COMPULSORY_THEORY,1.5,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,CSM-II-II-20ES205.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2342103,Operating Systems,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342103-Operating-System.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2342104,Introduction to Machine Learning,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342104-Introduction-to-Machine-Learniing.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2342203,Operating Systems Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342203-Operating-System-Lab.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2342204,Introduction to Machine Learning Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342204-Int-Machine-Learning-Lab.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2342502,Full Stack Development - I,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342502-FullStack.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,23ES206,Tinkering Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,23ES206-Tinkering-Lab.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2342302,Software Engineering,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342302-Software-Engineering.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2344302,Internet of Things,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2344302-Internet-of-Things.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2342303,Unified Modelling Language,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342303-UML.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2344304,Software Project Management,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2344304-SPM.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2342304,Distributed Systems,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342304-Distributed-Systems.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,5,2342306,Introduction to Robotics,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342306-Robotics.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,2342105,Introduction to Deep Learning,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342105-Deep-Learning.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,2342106,Natural Language Processing,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342106-NLP.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,2342107,Data Mining & Data Warehousing,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342107-Data-Mining.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,2342205,Introduction to Deep Learning Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342205-DL-Lab.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,2342206,Natural Language Processing Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342206-NLP-Lab.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,2344502,Soft Skills & Corporate Readiness Lab,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2344502-SoftSkills.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,2344307,Reinforcement Learning,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective II,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2344307-RL.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,2342307,Learning Analytics Tools,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective II,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342307-Learning-Analytics.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,2342308,Soft Computing,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective II,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342308-Soft-Computing.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,2342309,Business Intelligence & Analytics,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective II,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,2342309-BI.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,23OE601,Renewable Energy Sources (EEE),OPEN_ELECTIVE,3.0,Theory,False,True,Open Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,Open-Electives.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,6,23OE602,Robotics & Automation (MECH),OPEN_ELECTIVE,3.0,Theory,False,True,Open Elective I,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,Open-Electives.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,2342108,Computer Vision,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,computer-vision.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,2305108,Computer Networks,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,computer-networks.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,2342207,Computer Vision Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,computer-vision-lab.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,2305208,Computer Networks Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,computer-networks-lab.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,2342503,Generative AI & Prompt Engineering,SKILL_COURSE,2.0,Skill,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,generative-ai.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,2342801,Major Project Work Phase I,PROJECT,3.0,Project,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,Project-Phase-I.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,2342310,Predictive Analysis,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective III,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,predictive-analysis.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,2342311,Knowledge Representation & Reasoning,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective III,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,knowledge-representation.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,2342312,AI for Cyber Security,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective III,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,ai-for-cyber-security.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,2342313,Time Series Analysis & Forecasting,PROFESSIONAL_ELECTIVE,3.0,Theory,False,True,Professional Elective III,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,time-series.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,7,23OE701,Disaster Management & Safety,OPEN_ELECTIVE,3.0,Theory,False,True,Open Elective II,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,Open-Electives.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,8,2342802,Capstone Major Project Phase II & Industrial Viva,PROJECT,10.0,Project,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,Project-Phase-II.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,AI & ML,8,2342803,Comprehensive Professional Viva Voce,COMPULSORY_THEORY,2.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,Comprehensive-Viva.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,Data Science,1,23BS101,Linear Algebra & Calculus,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,AR23-Curriculum.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,Data Science,1,23BS104,Applied Chemistry,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,AR23-Curriculum.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,Data Science,1,23HS101,Communicative English,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,AR23-Curriculum.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,Data Science,1,23ES103,Introduction to Programming,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,AR23-Curriculum.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,Data Science,1,23ES104,Basic Electrical & Electronics Engineering,COMPULSORY_THEORY,3.0,Theory,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,AR23-Curriculum.pdf,
Raghu Engineering College,B.Tech,AR23,CSE,Data Science,1,23ES203,Programming Lab,COMPULSORY_LAB,1.5,Lab,True,False,,official_course_structure,confirmed,official_verified,https://www.raghuenggcollege.com/cse-dept/cse-course-structure/,AR23-Curriculum.pdf,
